marca,tipo_carroceria,año,kilometraje,tipo_combustible,transmision,cilindrada,potencia,peso,consumo,color,edad_propietarios,calificacion_estado,region_venta,precio
Mazda,SUV,2020,400000,Diesel,Automática,2812,136,1481,7.314492622305234,Negro,1,3.5764331174250863,Oeste,4900.0
Kia,Sedán,2024,1000,Diesel,Manual,2236,130,1000,8.832375236163621,Verde,2,4.182952059766781,Oeste,7800.0
Ford,Sedán,2012,400000,Gasolina,Manual,1610,80,1000,5.309524566173847,Plata,1,8.245188611472404,Norte,1900.0
Toyota,Hatchback,2016,400000,Gasolina,Manual,1385,94,1108,8.250636704126013,Azul,1,6.46385657186359,Sur,2600.0
Honda,Coupé,2024,1000,Gasolina,Manual,2117,108,1499,5.137424397373749,Azul,3,4.1330324105219995,Centro,10700.0
Audi,Pickup,2018,400000,Gasolina,Automática,1498,80,1599,9.076124631904758,Gris,2,3.032284598828145,Norte,4800.0
Nissan,Pickup,2022,400000,Gasolina,Automática,3012,151,1694,9.19672470219497,Amarillo,1,5.500528403292864,Oeste,8100.0
Mazda,Pickup,2011,400000,Gasolina,Manual,2385,133,1373,4.112298519187348,Amarillo,1,5.3077682837073645,Norte,1300.0
Toyota,Minivan,2022,400000,Gasolina,Automática,2004,115,1374,7.339361599219908,Rojo,2,5.675104992448616,Sur,8200.0
Chevrolet,Pickup,2019,400000,Diesel,Automática,2121,116,1523,6.285912128161815,Amarillo,2,3.1520629944344476,Oeste,3100.0
Toyota,Sedán,2019,400000,Gasolina,Manual,2000,80,1379,9.896569590920842,Rojo,1,9.429969255479998,Sur,7600.0
Nissan,Pickup,2016,400000,Eléctrico,Automática,2547,124,1503,0.0,Negro,1,5.841491673500605,Norte,4500.0
Mercedes-Benz,SUV,2010,400000,Gasolina,Automática,2168,111,1260,4.13997163826631,Verde,1,8.168604999794473,Este,4300.0
Audi,Minivan,2014,400000,Eléctrico,Manual,1679,87,1450,0.0,Azul,1,4.392347243136582,Centro,4500.0
Nissan,SUV,2020,400000,Gasolina,Manual,2173,112,1354,8.716418499618596,Amarillo,3,3.143229427922673,Centro,3300.0
Chevrolet,Sedán,2016,400000,Gasolina,Manual,1886,98,1703,9.83301133834212,Negro,4,8.122674549413048,Este,3400.0
Mercedes-Benz,Sedán,2023,400000,Gasolina,Manual,1803,86,1539,8.620061162732533,Verde,2,9.311636258800377,Este,27100.0
Mazda,Hatchback,2014,400000,Diesel,Manual,1836,80,1797,10.669874009103458,Gris,1,6.971606144927818,Este,1900.0
Toyota,Sedán,2014,400000,Gasolina,Automática,1921,89,1503,5.037870144947107,Blanco,1,4.182197270664142,Sur,1600.0
Chevrolet,Minivan,2015,400000,Gasolina,Automática,1000,80,1299,5.069034545439033,Negro,1,7.880160572949692,Oeste,3100.0
Honda,Sedán,2019,400000,Híbrido,Automática,2277,112,1282,5.423000713395187,Verde,2,9.602392040653632,Este,9300.0
Chevrolet,Sedán,2019,400000,Gasolina,Manual,2337,139,1293,7.088105670657172,Verde,1,9.76427376108026,Sur,7000.0
Chevrolet,Sedán,2020,400000,Gasolina,Manual,1476,80,1592,8.79132757308091,Gris,1,6.642343082626179,Norte,4800.0
Nissan,Sedán,2023,400000,Gasolina,Automática,1219,80,1461,8.817325294994411,Verde,1,8.94163006816424,Norte,11200.0
Ford,SUV,2023,400000,Diesel,Automática,2725,159,1363,10.9252736934938,Amarillo,1,8.295438039926108,Este,17700.0
Honda,SUV,2020,400000,Gasolina,Manual,3078,128,1615,9.219604474732332,Negro,1,5.5699194814781166,Norte,6500.0
Chevrolet,Sedán,2015,400000,Gasolina,Manual,1957,80,1586,7.9436026589705975,Negro,1,5.8517248220172515,Este,2100.0
Kia,Sedán,2019,400000,Gasolina,Automática,2564,137,1506,9.65364310862294,Negro,1,5.884103857116821,Norte,3600.0
Mazda,SUV,2022,400000,Gasolina,Manual,1922,80,1301,6.095396114688236,Plata,2,3.325657612506968,Norte,4800.0
Ford,Pickup,2011,400000,Diesel,Manual,2103,93,1134,3.761093991635235,Amarillo,1,7.561933464961761,Oeste,1700.0
Mercedes-Benz,SUV,2021,400000,Gasolina,Automática,1799,84,1609,7.960221774865125,Verde,2,6.924897329363336,Oeste,18800.0
BMW,Sedán,2021,400000,Gasolina,Manual,2377,109,1482,12.335034709232609,Plata,1,8.306536405060823,Norte,16600.0
Honda,SUV,2019,400000,Gasolina,Manual,2159,95,1625,9.326513703126476,Rojo,2,5.330027364467226,Oeste,5400.0
Toyota,Hatchback,2020,400000,Gasolina,Automática,2704,136,1095,5.0809970990340645,Plata,1,3.3494028288721758,Este,2800.0
Hyundai,SUV,2019,400000,Gasolina,Automática,1835,92,1477,8.195518905874074,Gris,1,6.852887440730168,Centro,5900.0
Kia,Hatchback,2022,400000,Gasolina,Automática,2229,102,1124,12.509803730148798,Negro,2,8.75030619997892,Este,7100.0
Audi,Minivan,2021,400000,Gasolina,Automática,2402,100,1430,7.850514439961934,Plata,1,8.859515455839489,Oeste,20900.0
BMW,Sedán,2018,400000,Híbrido,Manual,2232,107,1368,4.529908711449198,Azul,2,8.598334438562624,Sur,13700.0
Nissan,Sedán,2012,400000,Gasolina,Manual,2174,101,1569,5.935765728198149,Negro,1,6.911665145862361,Norte,1500.0
Chevrolet,Sedán,2010,400000,Gasolina,Automática,2730,140,1559,7.518997136161753,Blanco,3,8.127090142487283,Oeste,1500.0
Toyota,SUV,2020,400000,Gasolina,Automática,1484,80,1325,5.277059383032251,Rojo,1,3.8445065657891497,Oeste,4700.0
Honda,Sedán,2010,400000,Gasolina,Manual,2298,110,1385,6.958315354950427,Plata,1,4.355336018078351,Oeste,700.0
Chevrolet,SUV,2018,400000,Híbrido,Manual,1646,94,1305,7.311249162689479,Azul,1,9.803954355037765,Este,8900.0
Nissan,Coupé,2015,400000,Gasolina,Manual,1569,99,1015,5.366226158086187,Verde,3,5.8947098225296815,Norte,2400.0
Nissan,Sedán,2016,400000,Gasolina,Automática,1814,94,1404,8.970711057798084,Azul,1,5.814574619599685,Centro,2400.0
Hyundai,SUV,2011,400000,Diesel,Manual,2183,89,1000,12.022514876187719,Negro,1,3.5408556721808986,Oeste,800.0
Honda,Pickup,2020,400000,Gasolina,Automática,2239,93,1216,8.740459111191303,Blanco,1,6.13811902602522,Sur,6600.0
Nissan,Sedán,2023,400000,Gasolina,Manual,1885,110,1453,10.354025694789746,Rojo,1,7.612121327156503,Norte,10700.0
Toyota,Sedán,2021,400000,Gasolina,Automática,2409,123,1425,6.498990347357582,Rojo,1,8.182917161193686,Centro,10200.0
Ford,Hatchback,2010,400000,Gasolina,Automática,2448,118,1573,6.251734755542595,Blanco,3,5.608063866970841,Sur,900.0
Hyundai,Sedán,2011,400000,Diesel,Automática,2916,160,1383,8.185993615147765,Plata,1,9.68728084854099,Centro,1900.0
Mazda,Pickup,2022,400000,Gasolina,Automática,1796,123,1631,6.4897003868409975,Plata,1,6.229066329656561,Centro,10000.0
Audi,Sedán,2012,400000,Gasolina,Automática,1626,80,1502,6.80240712849688,Negro,2,6.4071352927916125,Norte,3100.0
Honda,SUV,2012,400000,Gasolina,Manual,2057,113,1459,8.66671714680656,Amarillo,1,7.613792461533254,Este,2500.0
Chevrolet,Hatchback,2017,400000,Gasolina,Manual,1307,80,1094,10.692608218932449,Gris,4,3.857012783484133,Sur,1600.0
Ford,Sedán,2013,400000,Eléctrico,Automática,3110,135,1738,0.0,Negro,1,7.67543582328176,Oeste,3200.0
Chevrolet,Sedán,2010,400000,Gasolina,Automática,1839,92,1159,9.462721872654186,Negro,4,5.546209279044135,Centro,900.0
Kia,Sedán,2011,400000,Eléctrico,Automática,1602,83,1454,0.0,Verde,2,3.1971495940158867,Sur,700.0
Mazda,Pickup,2018,400000,Gasolina,Automática,2037,112,1795,3.4993931238626574,Negro,2,8.454788441392894,Norte,6000.0
BMW,Hatchback,2011,400000,Diesel,Automática,2048,103,1000,8.985630542195997,Verde,1,9.575271755441282,Sur,3600.0
Honda,Sedán,2021,400000,Gasolina,Automática,2120,98,1311,4.516550410242145,Blanco,3,7.022579719883803,Oeste,7600.0
BMW,Hatchback,2018,400000,Gasolina,Automática,2230,100,1000,6.942506940176268,Rojo,1,5.541219786205459,Oeste,6000.0
Toyota,Hatchback,2014,400000,Híbrido,Automática,1518,80,1544,6.162750498448387,Rojo,3,7.875031337281662,Norte,2800.0
BMW,Minivan,2013,400000,Híbrido,Automática,2176,103,1381,6.451506337303283,Gris,1,9.33525861993515,Sur,6900.0
Ford,SUV,2013,400000,Gasolina,Automática,1859,93,1286,6.7003407674111015,Amarillo,1,5.204876859788643,Este,1900.0
Ford,Pickup,2012,400000,Gasolina,Automática,1781,110,1232,6.329347739544422,Plata,1,6.9270970508990715,Este,1900.0
Chevrolet,SUV,2011,400000,Gasolina,Automática,2459,148,1328,8.328913086641615,Negro,1,4.684386021682167,Centro,1300.0
Mercedes-Benz,Coupé,2017,400000,Híbrido,Automática,1202,81,1516,7.12561290600359,Blanco,3,7.496508263900498,Centro,12200.0
Toyota,Sedán,2015,400000,Gasolina,Automática,2362,104,1233,8.95696254893795,Blanco,3,8.533308373916698,Sur,3800.0
Ford,Sedán,2018,400000,Diesel,Manual,2894,177,1352,10.457785767923086,Negro,2,4.495523055091566,Centro,3400.0
Kia,Pickup,2011,400000,Diesel,Automática,2196,116,1426,8.821906838518933,Blanco,1,6.8827258233644875,Oeste,1600.0
Ford,Pickup,2021,400000,Diesel,Manual,3007,132,1325,4.762000266023868,Blanco,1,4.250490869702759,Norte,5800.0
Honda,SUV,2010,400000,Gasolina,Manual,2368,114,1438,9.482033499770324,Verde,1,6.316666339464138,Centro,1500.0
Chevrolet,Hatchback,2017,400000,Gasolina,Manual,1861,105,1170,6.699089918256658,Negro,1,7.728487986431271,Este,3600.0
Ford,SUV,2017,400000,Eléctrico,Manual,1606,81,1226,0.0,Gris,1,3.228994529989702,Oeste,3100.0
BMW,Sedán,2014,400000,Diesel,Automática,1939,85,1370,4.880951707794405,Blanco,2,8.200113690980253,Este,5800.0
Hyundai,Sedán,2011,400000,Diesel,Automática,2069,102,1090,6.537605784744789,Rojo,2,5.495029877288741,Centro,1000.0
Chevrolet,Sedán,2019,400000,Gasolina,Automática,1857,94,1312,7.733983950503773,Azul,1,6.9333317830001535,Centro,5100.0
Audi,Hatchback,2014,400000,Diesel,Manual,2378,118,1314,5.142214468310645,Rojo,4,6.251929876871172,Oeste,3800.0
Chevrolet,Sedán,2017,400000,Gasolina,Manual,1338,80,1529,4.56653265360563,Amarillo,1,8.454004735154536,Este,4000.0
Toyota,Sedán,2023,400000,Gasolina,Manual,1452,80,1613,10.058567725635097,Verde,1,8.198957486940573,Norte,13400.0
Honda,Coupé,2023,400000,Diesel,Automática,2107,102,1629,7.251616370922669,Verde,1,3.0175510563571892,Norte,5500.0
Chevrolet,Sedán,2013,400000,Gasolina,Automática,1681,88,1449,7.700066701168905,Amarillo,5,4.024747437490597,Oeste,1000.0
Honda,Hatchback,2023,400000,Diesel,Automática,1916,109,1129,8.050305053626577,Azul,1,4.674039736493577,Centro,7200.0
Mercedes-Benz,Coupé,2011,400000,Gasolina,Manual,1367,94,1172,6.250668260311205,Azul,2,6.594839356177301,Oeste,3100.0
Hyundai,Sedán,2012,400000,Gasolina,Automática,1844,102,1476,11.334455976062427,Rojo,2,5.109387587935471,Este,1000.0
Honda,Sedán,2012,400000,Gasolina,Manual,1856,97,1542,9.811923934548417,Negro,3,3.8292241965805567,Norte,900.0
Nissan,Hatchback,2018,400000,Gasolina,Automática,1683,85,1150,10.218445188327658,Amarillo,1,3.584438988937567,Centro,1800.0
Hyundai,SUV,2022,400000,Gasolina,Automática,2194,109,1681,9.752757827624356,Azul,2,5.708857167179868,Este,8000.0
Mercedes-Benz,SUV,2021,400000,Diesel,Manual,1471,80,1636,10.182558624401635,Rojo,3,5.752524543104641,Norte,17600.0
BMW,Hatchback,2012,400000,Diesel,Manual,2714,141,1694,9.955081531536923,Plata,1,7.718991794525943,Norte,3100.0
Chevrolet,Coupé,2010,400000,Gasolina,Manual,2142,80,1444,7.817898264272717,Blanco,2,3.988847878255698,Sur,700.0
Hyundai,Sedán,2016,400000,Gasolina,Automática,1672,95,1165,7.117578617485758,Verde,1,5.711811117773484,Centro,2600.0
Nissan,Pickup,2010,400000,Diesel,Automática,1000,80,1521,5.929650400689666,Gris,4,5.207217616500028,Oeste,1000.0
Nissan,Sedán,2015,400000,Diesel,Automática,2984,135,1378,6.701640316323656,Azul,1,6.359663228306398,Sur,2400.0
Toyota,SUV,2019,400000,Diesel,Automática,2270,107,1397,9.841462537698366,Amarillo,3,8.721800597308965,Norte,10200.0
Toyota,Sedán,2013,400000,Diesel,Automática,2549,116,1662,5.9821233584526965,Amarillo,1,5.354304180083209,Centro,1700.0
Chevrolet,SUV,2016,400000,Gasolina,Automática,2327,153,1288,9.599893305496172,Amarillo,1,9.955151263113818,Centro,5800.0
Honda,Pickup,2016,400000,Gasolina,Automática,2451,116,1460,8.261240381403098,Rojo,1,9.624602563924071,Sur,5700.0
Toyota,Sedán,2024,1000,Gasolina,Manual,2137,109,1321,8.095822803460948,Amarillo,1,4.555596081558323,Este,10300.0
Hyundai,Sedán,2016,400000,Gasolina,Manual,2193,97,1284,7.660949654773047,Negro,1,6.60512079313335,Este,2600.0
Toyota,SUV,2023,400000,Diesel,Automática,2094,118,1267,3.630901103804148,Verde,1,9.3884785424222,Oeste,21200.0
Nissan,Sedán,2015,400000,Gasolina,Automática,2418,102,1243,6.300286190102461,Azul,3,7.999724421333623,Centro,2800.0
Chevrolet,Pickup,2016,400000,Híbrido,Automática,2439,136,1172,4.54421107813252,Gris,4,9.11444730797534,Sur,6200.0
Audi,Pickup,2017,400000,Diesel,Automática,2195,114,1803,7.737864981956234,Verde,3,8.596936524040057,Norte,12600.0
Chevrolet,Pickup,2012,400000,Híbrido,Manual,2451,127,1402,5.427589071001571,Negro,2,7.342519883202426,Este,2300.0
Toyota,Hatchback,2014,400000,Híbrido,Manual,2485,132,1487,5.419462921577882,Gris,1,7.604438434156636,Sur,2600.0
Nissan,SUV,2023,400000,Gasolina,Automática,1715,81,1275,5.321702034537301,Gris,1,4.805788456057167,Oeste,7800.0
Kia,Sedán,2019,400000,Diesel,Automática,1697,95,1206,5.11765183532751,Blanco,4,4.302439227281648,Oeste,3000.0
Audi,Hatchback,2020,400000,Gasolina,Manual,2425,116,1252,9.484322899451122,Azul,1,6.999445433831774,Centro,9900.0
Chevrolet,SUV,2018,400000,Gasolina,Automática,1660,80,1244,6.48627191860608,Azul,1,3.599057908954972,Oeste,2800.0
Ford,Minivan,2017,400000,Diesel,Manual,2217,97,1427,10.369260141771438,Azul,5,4.772330437502442,Oeste,2900.0
BMW,Minivan,2015,400000,Gasolina,Automática,1525,91,1365,7.666030502084774,Gris,2,7.258018615605529,Este,6200.0
Honda,Coupé,2022,400000,Eléctrico,Automática,1887,111,1754,0.0,Plata,3,3.6606473868440785,Este,7900.0
Nissan,SUV,2018,400000,Diesel,Manual,1000,81,1239,7.287341300128408,Plata,2,7.402510478685019,Oeste,5500.0
Ford,SUV,2023,400000,Diesel,Manual,1704,81,1498,7.769353325804898,Verde,3,6.732260543445262,Centro,12400.0
Toyota,Pickup,2019,400000,Gasolina,Manual,2079,97,1000,9.625560403840224,Plata,1,3.9628717983706205,Este,3500.0
Ford,Hatchback,2022,400000,Diesel,Automática,1621,80,1305,5.479289859848234,Amarillo,3,6.493538142431018,Este,7200.0
Honda,Hatchback,2014,400000,Gasolina,Automática,1147,80,1912,6.712706791798952,Verde,1,7.992840089173261,Oeste,2400.0
Mazda,Sedán,2011,400000,Diesel,Manual,1608,85,1146,11.78187191762388,Negro,2,6.979998505306482,Centro,1400.0
Mercedes-Benz,Pickup,2024,1000,Gasolina,Automática,1846,95,1558,7.136411826596556,Blanco,3,9.19584028365468,Oeste,58400.0
Honda,Hatchback,2018,400000,Diesel,Manual,2252,106,1479,7.697353162266965,Negro,3,9.641073663259654,Norte,5300.0
Kia,SUV,2023,400000,Gasolina,Manual,1977,117,1318,8.028961307791164,Azul,4,5.546288389169878,Norte,8400.0
Toyota,Pickup,2014,400000,Gasolina,Manual,1528,80,1103,9.303202581152703,Azul,2,4.819919517029613,Centro,2000.0
Chevrolet,SUV,2017,400000,Gasolina,Manual,2541,111,1334,9.405520749021257,Rojo,2,5.83966436363686,Norte,4300.0
Toyota,Hatchback,2017,400000,Gasolina,Automática,2867,155,1247,7.285371552061083,Azul,2,6.224583378356934,Centro,3300.0
Mercedes-Benz,SUV,2013,400000,Diesel,Manual,1629,96,1198,8.84271017810459,Plata,1,4.303264503388822,Norte,3600.0
Hyundai,Hatchback,2013,400000,Gasolina,Automática,2900,137,1000,6.476529171342725,Blanco,1,8.19533507442684,Sur,1700.0
Mazda,Sedán,2023,400000,Gasolina,Automática,1867,80,1371,8.692627294696473,Plata,3,9.400992283319258,Este,12900.0
Kia,SUV,2010,400000,Gasolina,Automática,2233,108,1259,6.847956686345633,Blanco,1,6.330560941494925,Oeste,1300.0
Mazda,Hatchback,2014,400000,Gasolina,Manual,2655,122,1182,10.664065026558676,Amarillo,2,3.38183107712905,Centro,900.0
Audi,SUV,2024,1000,Gasolina,Automática,2625,163,1118,11.89523271921358,Negro,3,9.890294458421648,Norte,62800.0
Mazda,Pickup,2018,400000,Diesel,Automática,1843,112,1248,4.290081819398266,Azul,1,5.41202314375827,Sur,4700.0
Mercedes-Benz,SUV,2021,400000,Gasolina,Manual,2632,127,1525,11.72686734479106,Negro,2,4.5359999213855415,Norte,13800.0
Chevrolet,Coupé,2014,400000,Gasolina,Automática,2267,114,1450,7.601302477582628,Amarillo,2,5.647333666488699,Sur,2100.0
Toyota,SUV,2014,400000,Gasolina,Automática,1932,107,1430,10.012620079001625,Plata,1,6.216793906999435,Oeste,2800.0
Chevrolet,Hatchback,2023,400000,Gasolina,Automática,1643,84,1246,9.891965708351512,Gris,1,5.094285935336981,Este,5700.0
Toyota,Sedán,2015,400000,Gasolina,Automática,1904,94,1736,4.6249394776287165,Amarillo,1,6.060987798589457,Este,2600.0
Nissan,Sedán,2015,400000,Gasolina,Automática,2371,133,1277,7.440292025942391,Blanco,2,9.500465042308532,Sur,3800.0
Chevrolet,Pickup,2017,400000,Diesel,Automática,1809,110,1468,5.0883584159421655,Azul,2,7.400076150154969,Norte,5400.0
Nissan,Sedán,2023,400000,Gasolina,Manual,2137,128,1602,5.144852468690619,Rojo,3,5.257178980090243,Este,6400.0
Toyota,Minivan,2010,400000,Gasolina,Manual,1743,96,1353,10.876325658030648,Verde,1,3.0514450262436434,Norte,600.0
Honda,Sedán,2024,1000,Gasolina,Automática,2451,132,1000,9.68072825831377,Gris,2,7.279279260378192,Centro,18900.0
Chevrolet,Coupé,2014,400000,Diesel,Manual,1570,88,1490,4.592248171667167,Amarillo,2,5.802886357647372,Norte,2000.0
Mercedes-Benz,SUV,2018,400000,Eléctrico,Automática,3130,155,1445,0.0,Negro,1,6.267522618949116,Centro,17600.0
Ford,Hatchback,2024,1000,Gasolina,Automática,2120,111,1091,9.990067125631988,Blanco,2,9.106383914936426,Centro,17900.0
Chevrolet,Sedán,2012,400000,Eléctrico,Automática,1668,80,1463,0.0,Gris,4,6.1333159776255854,Este,1900.0
Mazda,SUV,2024,1000,Gasolina,Automática,1743,80,1377,8.855669409043841,Verde,1,3.976783707518285,Centro,12800.0
Nissan,Sedán,2020,400000,Gasolina,Automática,1491,80,1471,8.084927220838887,Rojo,2,6.78927280628169,Norte,5500.0
Honda,SUV,2016,400000,Gasolina,Manual,2518,149,1121,6.489514130471849,Gris,1,7.937293589191008,Oeste,5000.0
Ford,Hatchback,2016,400000,Gasolina,Manual,2161,102,1555,7.4929937032247125,Rojo,1,5.101925912048826,Norte,2100.0
Honda,Hatchback,2021,400000,Gasolina,Automática,2163,116,1284,8.836029157668136,Negro,2,4.743426862593402,Sur,4800.0
Audi,Coupé,2021,400000,Gasolina,Automática,2211,97,1195,7.7985060211837,Amarillo,1,5.61401693692311,Sur,14400.0
Toyota,SUV,2019,400000,Gasolina,Automática,1641,94,1553,8.08653026148082,Blanco,2,5.764191012545514,Norte,5500.0
Ford,Sedán,2012,400000,Gasolina,Manual,1854,88,1571,12.621193679466383,Negro,3,4.286495743407592,Sur,1000.0
Toyota,SUV,2024,1000,Gasolina,Manual,1080,80,1427,7.285423323559689,Blanco,2,7.4453892393286925,Oeste,21900.0
Honda,Pickup,2016,400000,Gasolina,Automática,2973,138,1527,5.390138664269298,Gris,1,8.405032300304136,Sur,5300.0
Hyundai,Sedán,2012,400000,Híbrido,Automática,1320,91,1288,4.99188209591422,Negro,1,7.332541253093597,Este,1800.0
Honda,Hatchback,2024,1000,Gasolina,Manual,1705,100,1299,7.9161824986320894,Blanco,1,6.523020178304204,Oeste,11800.0
Toyota,Sedán,2015,400000,Diesel,Automática,1894,85,1652,7.224024357093072,Azul,1,7.011883641675462,Este,3200.0
Chevrolet,Sedán,2017,400000,Diesel,Automática,2119,96,1000,7.060399802592583,Rojo,2,6.594731066925054,Este,3700.0
Toyota,Hatchback,2017,400000,Gasolina,Automática,2044,93,1000,5.768947082352453,Blanco,1,6.246835160386414,Oeste,3000.0
Toyota,SUV,2015,400000,Gasolina,Automática,2236,131,1337,8.34722214102012,Azul,1,3.1970680878542215,Este,1900.0
Kia,SUV,2011,400000,Gasolina,Manual,3004,128,1283,10.42045288507232,Negro,1,6.786093256783262,Sur,1500.0
Hyundai,Hatchback,2010,400000,Gasolina,Automática,2200,115,1632,8.447817928713855,Negro,3,3.5238780687270803,Norte,400.0
BMW,Sedán,2012,400000,Gasolina,Manual,1460,80,1310,7.138229059416023,Gris,3,6.826136826281179,Oeste,3000.0
Kia,Sedán,2023,400000,Gasolina,Manual,2773,116,1444,6.8844815820365195,Amarillo,1,6.474615389715783,Norte,7300.0
Mazda,Hatchback,2012,400000,Gasolina,Automática,2724,112,1570,7.878621279848508,Rojo,3,8.98185614632333,Oeste,1800.0
Toyota,SUV,2016,400000,Híbrido,Manual,2160,98,1585,5.510929183592036,Blanco,2,5.879391390964085,Oeste,4400.0
Hyundai,Sedán,2013,400000,Gasolina,Automática,2290,98,1173,8.680882183329024,Negro,3,9.670987868196582,Este,2300.0
Kia,Hatchback,2011,400000,Diesel,Manual,1657,80,1474,8.44484815602533,Blanco,2,6.208320739127245,Norte,900.0
Hyundai,Hatchback,2011,400000,Gasolina,Automática,2519,113,1049,5.639634131593518,Plata,2,9.63771929039139,Sur,1500.0
Chevrolet,Sedán,2021,400000,Híbrido,Manual,1572,80,1575,6.5173595875267125,Amarillo,1,4.10002961920264,Norte,4400.0
Honda,Hatchback,2016,400000,Gasolina,Automática,1665,80,1323,7.590626891619048,Rojo,1,9.121272704898644,Oeste,3600.0
Kia,SUV,2017,400000,Gasolina,Automática,2357,104,1508,11.858352377206785,Rojo,1,8.45360267373235,Sur,5000.0
Hyundai,Sedán,2020,400000,Híbrido,Automática,2501,159,1332,5.485317511062687,Azul,1,4.696890312392047,Este,4500.0
Audi,Hatchback,2014,400000,Diesel,Automática,1548,80,1329,3.8779949830906277,Plata,1,9.973438638418246,Sur,5300.0
Honda,Hatchback,2011,400000,Gasolina,Manual,1801,80,1470,4.871595497579179,Rojo,1,4.828577477774506,Sur,800.0
Honda,Coupé,2012,400000,Gasolina,Manual,1822,104,1455,8.969871194090224,Plata,2,6.477816781133909,Norte,1900.0
Honda,Hatchback,2010,400000,Diesel,Automática,2531,120,1272,6.251973654701176,Blanco,2,8.07187966152666,Oeste,1500.0
Hyundai,SUV,2024,1000,Diesel,Automática,1818,80,1120,7.20835905743515,Verde,1,3.0274473817033316,Oeste,8300.0
Honda,Sedán,2019,400000,Gasolina,Manual,1841,80,1294,7.170950694294358,Plata,1,5.43841932624499,Oeste,4100.0
